"zone","state","lga","sector","ea","hhid","plotid","sa1q1aa","sa1q1a","prefilled_gps_area","sa1q1d","sa1q3","sa1q4","sa1q5","sa1q5_os","sa1q6","sa1q7","sa1q7_os","sa1q2","sa1q2b","sa1q2c_1","sa1q2c_2","sa1q2c_3","sa1q2c_4","sa1q2c_5","sa1q2c_6","sa1q8a","sa1q8b","sa1q8c","sa1q8c_os","sa1q9","sa1q10","sa1q10_os","sa1q10_0","sa1q11"
1,23,2306,1,78,239050,2,1,1,5433.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239050,3,1,1,5916.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239050,4,1,1,15900,2,5,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239050,5,1,1,202.97,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239051,1,1,1,12024,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239051,2,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,48984
1,23,2306,1,78,239051,3,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,380.9
1,23,2306,1,78,239052,1,1,1,65869,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239052,2,1,1,5108.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239053,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,36805
1,23,2306,1,78,239053,2,1,1,39832,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239053,3,1,1,743.10999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239053,4,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,718
1,23,2306,1,78,239053,5,1,1,679.81,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239054,1,1,1,8217.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239054,2,1,1,2584.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2306,1,78,239055,1,1,1,11074,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239055,2,1,1,3051.6001,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239055,3,1,1,21471,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239057,1,1,1,778.29999,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239057,2,1,1,13155,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2306,1,78,239057,3,1,1,3035.5,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2308,1,88,239062,1,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,2,4,,,
1,23,2308,1,88,239062,2,1,1,330.42999,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2308,1,88,239064,1,1,2,,2,2,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
1,23,2308,1,88,239064,2,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,88,239065,1,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,2,2,,,
1,23,2308,1,88,239065,2,1,2,,2,2,1,,,,,,2,1,3,,,,,,2,1,7,,2,2,,,
1,23,2308,1,88,239065,3,1,2,,2,2,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
1,23,2308,1,5126,239075,1,1,1,2311.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2308,1,5126,239077,1,1,1,348.48001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2308,1,5126,239081,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,740,239085,1,1,1,6846.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239085,2,1,1,9364.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239085,3,1,1,3212.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239086,1,1,1,627.90997,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239086,2,1,1,5498.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239086,3,1,1,5751.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239086,4,1,1,5128.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239086,5,1,1,4592.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239087,1,1,1,9902.2998,2,2,2,3,,,10,"DEATH OF OWNER",,,,,,,,,,,,,,,,,
1,23,2309,2,740,239087,2,1,1,8600.5996,2,2,2,3,,,10,"DEATH OF OWNER",,,,,,,,,,,,,,,,,
1,23,2309,2,740,239087,3,1,1,565.81,2,2,1,,,,,,2,2,,,,,,,2,1,2,,,,,,
1,23,2309,2,740,239087,4,1,1,3124.5,2,2,1,,,,,,2,2,,,,,,,2,1,1,,,,,,
1,23,2309,2,740,239088,1,1,1,6542.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239088,2,1,1,5960.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239088,3,1,1,6026,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239089,1,1,1,3039.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239089,2,1,1,8022.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239090,1,1,1,8744.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239090,2,1,1,7269.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239090,3,1,1,3207,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239092,1,1,1,4584.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239092,2,1,1,1540.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239093,1,1,1,5179.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239093,2,1,1,3659.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,2,740,239095,1,1,1,989.59998,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,2,740,239095,2,1,1,2851.6001,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,2,740,239095,3,1,1,3228,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,2,740,239096,1,1,1,9257,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,1,1224,239097,1,1,1,3707.7,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239097,2,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239099,1,1,1,44.389999,2,1,1,,,,,,1,1,2,3,,,,,1,,,,,,,,
1,23,2309,1,1224,239100,1,1,1,17931,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,1,1224,239100,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239100,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239101,1,1,1,102.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,1,1224,239104,1,1,1,984.23999,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239104,2,1,1,309.67999,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239104,3,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,2,1,,,
1,23,2309,1,1224,239104,4,1,1,641.10999,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239104,5,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239106,1,1,1,867.75,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239106,2,1,1,9625.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,1,1224,239106,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239107,1,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,2,1,,,
1,23,2310,2,30,239121,1,2,2,,2,1,2,5,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239121,2,1,1,726.15997,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239121,3,1,1,507.66,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,1,1,1,15373,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,2,1,1,1526,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,3,1,1,2103.7,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,4,1,1,3236.8999,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,5,1,1,3236.8999,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239122,6,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239123,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239123,2,1,1,4048.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239124,1,1,1,21181,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239125,1,1,1,1933.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239125,2,1,1,9597.0996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239125,3,1,1,14235,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239125,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239127,1,1,1,5424.6001,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239127,2,1,1,4929.2002,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239127,3,1,1,1796,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,30,239128,2,1,1,2102.1001,2,2,2,5,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239129,1,1,1,1506.4,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239129,2,1,1,6541.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239129,3,1,1,3494,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239129,4,1,1,2967.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239130,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,30,239130,2,1,2,,2,2,1,,,,,,1,1,2,,,,,,1,,,,1,,,,1017.3
1,23,2310,2,30,239131,1,1,1,1667.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239131,2,1,1,2909.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,30,239131,3,1,1,6610.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,496,239136,1,1,1,6235.2002,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,496,239137,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
1,23,2310,2,496,239140,1,2,2,,2,1,2,5,,,,,,,,,,,,,,,,,,,,,
1,23,2310,2,496,239142,1,1,2,,2,2,1,,,,,,1,2,,,,,,,1,,,,2,4,,,
1,23,2310,2,496,239142,2,1,1,1041.3,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,496,239143,1,1,1,14022,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,496,239143,2,1,1,2419.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2310,2,496,239143,3,1,1,1988.4,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2310,2,496,239143,4,1,1,152.8,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2313,1,382,239144,2,1,1,12960,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2313,1,382,239144,3,1,1,6361,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2313,1,382,239145,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2313,1,382,239146,1,1,1,2056.8,2,1,1,,,,,,1,1,2,3,,,,,1,,,,,,,,
1,23,2313,1,382,239147,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2313,1,382,239148,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2313,1,382,239149,1,1,1,169.72,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2313,1,382,239149,2,1,1,1820.1,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2313,1,382,239149,3,1,1,2325.5,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2313,1,382,239150,1,1,1,1169.4,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2313,1,382,239150,2,1,1,464.16,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2313,1,382,239151,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,627.58
1,23,2313,1,382,239151,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,63.32
1,23,2313,1,382,239151,3,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,709.55
1,23,2313,1,382,239152,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2314,2,354,239156,1,1,1,2531.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239158,1,1,1,984.04999,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2314,2,354,239159,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,1,,,
1,23,2314,2,354,239161,1,1,1,2262.3,2,2,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2314,2,354,239161,2,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2314,2,354,239161,3,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2314,2,354,239163,1,1,1,5255.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239163,2,1,1,1302.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239164,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2314,2,354,239164,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
1,23,2314,2,354,239165,1,1,1,6313.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239165,2,1,1,5340.6001,1,1,1,,,,,,1,2,,,,,,,1,,,,2,1,,,
1,23,2314,2,354,239165,3,1,1,6419,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239165,4,1,1,5518,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239165,5,1,1,1816.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239167,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2314,2,354,239167,2,1,1,4583.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239167,3,1,1,2610.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239167,4,1,1,13968,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239167,5,1,1,803.89001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2314,2,354,239167,6,1,1,852.96002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239168,1,1,1,11778,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239169,1,1,1,851.72998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239169,3,1,1,2725.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239170,1,1,1,6344.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239171,1,1,1,12118,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239172,1,1,1,8458.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239172,2,1,1,5662.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239172,3,1,1,11930,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239172,4,1,1,2378.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239176,1,1,1,10094,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239176,3,1,1,984.77002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239176,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2316,2,614,239177,1,1,1,3782.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239177,3,1,1,1196.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,614,239177,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2316,2,1442,239180,1,1,1,18944,2,1,1,,,,,,3,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239180,2,1,1,8138.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239180,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,17180
1,23,2316,2,1442,239181,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,14928
1,23,2316,2,1442,239181,2,1,1,28903,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239181,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2316,2,1442,239183,1,1,2,,2,2,1,,,,,,2,1,3,10,,,,,1,,,,1,,,,7467.9
1,23,2316,2,1442,239183,2,1,1,7372.7998,2,2,1,,,,,,2,1,3,4,10,,,,1,,,,,,,,
1,23,2316,2,1442,239184,1,1,1,17784,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239184,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,10360
1,23,2316,2,1442,239184,3,1,2,,2,1,1,,,,,,3,2,,,,,,,1,,,,2,4,,,
1,23,2316,2,1442,239184,4,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,7128
1,23,2316,2,1442,239184,5,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,2,,,
1,23,2316,2,1442,239186,1,1,1,17826,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239186,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,2,1,,,
1,23,2316,2,1442,239186,4,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,14206
1,23,2316,2,1442,239187,1,1,1,21135,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239187,2,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,28342
1,23,2316,2,1442,239187,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,6176.4
1,23,2316,2,1442,239187,4,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,21915
1,23,2316,2,1442,239188,1,1,1,12109,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239188,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,12482
1,23,2316,2,1442,239188,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,6292.5
1,23,2316,2,1442,239189,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,18105
1,23,2316,2,1442,239189,2,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,1,,,,7056.7
1,23,2316,2,1442,239189,3,1,1,11414,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2316,2,1442,239190,1,1,1,19764,2,3,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2304,2,432,239197,1,1,1,520.28003,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2304,2,432,239197,2,1,1,1757,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2304,2,432,239197,3,1,1,442.45999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2305,2,174,239199,1,1,1,5558.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2305,2,174,239199,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,1,1224,239209,1,1,1,31025,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239209,2,1,1,1128.9,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239209,3,1,1,1643.7,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2309,1,1224,239209,4,1,1,1949,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2309,1,1224,239209,5,1,1,1571.8,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,1,1,1,1843.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,2,1,1,2314.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,3,1,1,5306.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,4,1,1,4285.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,5,1,1,8281.5996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239211,6,1,1,10891,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,1,1,1,16956,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,2,1,1,1048.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,3,1,1,6107.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,4,1,1,1889.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,5,1,1,4479.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,6,1,1,6517.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,7,1,1,5587.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,8,1,1,20667,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239213,9,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239214,1,1,1,16230,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2311,2,1600,239214,2,1,1,25349,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
1,23,2311,2,1600,239214,3,1,2,,2,1,1,,,,,,1,1,2,,,,,,1,,,,2,1,,,
1,23,2311,2,1600,239216,1,1,1,15645,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239217,1,1,1,763.51001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239217,2,1,1,2184.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239218,1,1,1,5762,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239218,2,1,1,4790.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239218,3,1,1,3425.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239218,4,1,1,4862.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239219,1,1,1,1119.2,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239219,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239221,1,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,4481.2
1,23,2311,2,1600,239221,2,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,3311.8
1,23,2311,2,1600,239221,3,1,1,19806,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239222,1,1,1,36324,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
1,23,2311,2,1600,239222,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239222,3,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2567.6
1,23,2311,2,1600,239222,4,1,2,,2,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,6031.3
6,24,2403,1,0,240056,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,1770,240072,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,1770,240073,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2419,1,330,240086,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2413,1,306,240122,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2413,1,306,240124,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,396,249002,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,396,249006,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,396,249010,1,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,884,249019,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,884,249019,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,1664,249026,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2401,1,1664,249029,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
